url,title,price,base_info,table_contents
https://www.gap-banknoten.de/detail/index/sArticle/120932/sCategory/230,"München, Bayerische Staatsbank, 20 Mio, 1.8.23","5,00 € *",Artikel-Nr.:bay_1923_3657.d_20Mio_IKatalog-Nr.:1923_3657.d_20MioErhaltung:I,Erhaltung:IWert:20 MioProvinz:BayernPeriode:Hochinflation 1923Ort:München
https://www.gap-banknoten.de/deutsches-notgeld-nach-perioden/hochinflation-1923/54168/troisdorf-kloeckner-werke-5-mio-20.8.23-serie-n?c=230,"Troisdorf, Klöckner-Werke, 5 Mio, 20.8.23, Serie N","50,00 € *",Artikel-Nr.:rhl_1923_5235.d_5Mio_IIKatalog-Nr.:1923_5235.d_5MioErhaltung:II,Erhaltung:IIWert:5 MioPeriode:Hochinflation 1923Provinz:RheinlandOrt:Troisdorf
https://www.gap-banknoten.de/detail/index/sArticle/120215/sCategory/230,"Oberweißbach, Sparkasse, 500 T, 15.8.23, WZ 7 mm, St. 27 mm","25,00 € *",Artikel-Nr.:thue_1923_4073.d_500T_IIIKatalog-Nr.:1923_4073.d_500TErhaltung:III,Erhaltung:IIIWert:500 TPeriode:Hochinflation 1923Provinz:ThüringenOrt:Oberweißbach
https://www.gap-banknoten.de/deutsches-notgeld-nach-perioden/hochinflation-1923/93766/goessnitz-bruno-jehn-spinnerei-1-mio-15.8.23?c=230,"Gössnitz, Bruno Jehn, Spinnerei, 1 Mio, 15.8.23","35,00 € *",Artikel-Nr.:thue_1923_1838.a_1Mio_IIKatalog-Nr.:1923_1838.a_1MioErhaltung:II,Erhaltung:IIWert:1 MioPeriode:Hochinflation 1923Provinz:ThüringenOrt:Gössnitz
https://www.gap-banknoten.de/deutsches-notgeld-nach-perioden/hochinflation-1923/54612/burgstaedt-adca-50-mio-24.9.23-ii-no-kn?c=230,"Burgstädt, ADCA, 50 Mio, 24.9.23, II No KN","30,00 € *",Artikel-Nr.:sac_1923_0679.q_50Mio_IIIKatalog-Nr.:1923_0679.q_50MioErhaltung:III,Erhaltung:IIIWert:50 MioProvinz:SachsenPeriode:Hochinflation 1923Ort:Burgstädt
https://www.gap-banknoten.de/deutsches-notgeld-nach-perioden/hochinflation-1923/60540/hasslinghausen-amt-500-mrd-26.10.23-normal-wz.-kn-4-5-mm-us-gedruckt-komma-hinter-der-dfa.?c=230,"Haßlinghausen, Amt, 500 Mrd, 26.10.23, Normal-Wz., KN 4,5 mm, Us gedruckt, Komma hinter der Dfa.","40,00 € *",Artikel-Nr.:wfl_1923_2261.c_500Mrd_IIIKatalog-Nr.:1923_2261.c_500MrdErhaltung:III,Erhaltung:IIIWert:500 MrdProvinz:WestfalenPeriode:Hochinflation 1923Ort:Haßlinghausen
https://www.gap-banknoten.de/detail/index/sArticle/146238/sCategory/230,"Cassel, Reichsbahndirektion, 20 Mrd, 24.10.23, B KN 6*s","15,00 € *",Artikel-Nr.:hes_1923_0004.20bB_20Mrd_IIKatalog-Nr.:1923_0004.20bB_20MrdErhaltung:II,Erhaltung:IIWert:20 MrdPeriode:Hochinflation 1923Provinz:HessenOrt:Cassel
https://www.gap-banknoten.de/deutsches-notgeld-nach-perioden/hochinflation-1923/82148/solingen-stadt-50-mrd-15.10.23-3-a?c=230,"Solingen, Stadt, 50 Mrd, 15.10.23, 3 A","30,00 € *",Artikel-Nr.:rhl_1923_4809.r4_50Mrd_IIIKatalog-Nr.:1923_4809.r4_50MrdErhaltung:III,Erhaltung:IIIWert:50 MrdPeriode:Hochinflation 1923Provinz:RheinlandOrt:Solingen
https://www.gap-banknoten.de/deutsches-notgeld-nach-perioden/hochinflation-1923/91063/rotthausen-bergwerk-ges.-dahlbusch-2-mrd-20.9.23-lochentwertet?c=230,"Rotthausen, Bergwerk Ges. Dahlbusch, 2 Mrd, 20.9.23, lochentwertet","25,00 € *",Artikel-Nr.:rhl_1923_4652.c_2Mrd_IKatalog-Nr.:1923_4652.c_2MrdErhaltung:I,Erhaltung:IPeriode:Hochinflation 1923Provinz:RheinlandWert:2 MrdOrt:Rotthausen
https://www.gap-banknoten.de/deutsches-notgeld-nach-perioden/hochinflation-1923/52631/elberfeld-stadt-1-bio-27.11.23-c-kn-le?c=230,"Elberfeld, Stadt, 1 Bio, 27.11.23, C KN LE","50,00 € *",Artikel-Nr.:rhl_1923_1294.hh_1Bio_IIKatalog-Nr.:1923_1294.hh_1BioErhaltung:II,Erhaltung:IIWert:1 BioPeriode:Hochinflation 1923Provinz:RheinlandOrt:Elberfeld
https://www.gap-banknoten.de/detail/index/sArticle/108409/sCategory/230,"Haslach, usw., Städte, 20 Mrd, 1.11.23, KN 6,3 mm","15,00 € *",Artikel-Nr.:bad_1923_2244.c_20Mrd_IIIKatalog-Nr.:1923_2244.c_20MrdErhaltung:III,"Erhaltung:IIIWert:20 MrdProvinz:BadenPeriode:Hochinflation 1923Ort:Haslach, usw."
https://www.gap-banknoten.de/deutsches-notgeld-nach-perioden/hochinflation-1923/53194/koeln-reichsbahndirektion-100-mio-25.9.23-reihe-a?c=230,"Köln, Reichsbahndirektion, 100 Mio, 25.9.23, Reihe A","12,00 € *",Artikel-Nr.:rhl_1923_0013.10_100Mio_II+Katalog-Nr.:1923_0013.10_100MioErhaltung:II+,Erhaltung:II+Wert:100 MioPeriode:Hochinflation 1923Provinz:RheinlandOrt:Köln
https://www.gap-banknoten.de/deutsches-notgeld-nach-perioden/hochinflation-1923/98973/saulgau-stadtpflege-1-bio-13.11.23?c=230,"Saulgau, Stadtpflege, 1 Bio, 13.11.23","25,00 € *",Artikel-Nr.:wtb_1923_4721.r_1Bio_IIKatalog-Nr.:1923_4721.r_1BioErhaltung:II,Erhaltung:IIWert:1 BioPeriode:Hochinflation 1923Provinz:WürttembergOrt:Saulgau
https://www.gap-banknoten.de/deutsches-notgeld-nach-perioden/hochinflation-1923/106018/weimar-landesregierung-20-mrd-9.8.23-no-kn-3-5-mm?c=230,"Weimar, Landesregierung, 20 Mrd, 9.8.23; No KN 3,5 mm","35,00 € *",Artikel-Nr.:thue_1923_5164.65_20Mrd_IIKatalog-Nr.:1923_5164.65_20MrdErhaltung:II,Erhaltung:IIWert:20 MrdPeriode:Hochinflation 1923Provinz:ThüringenOrt:Weimar
https://www.gap-banknoten.de/deutsches-notgeld-nach-perioden/hochinflation-1923/55725/leipzig-vo.-zieger-wiegand-2-mio-17.8.23-gedruckt-a.-rs.-v.-div.-schein-1.12.22?c=230,"Leipzig-Vo., Zieger & Wiegand, 2 Mio, 17.8.23, gedruckt a. Rs. v. Div.-Schein 1.12.22","90,00 € *",Artikel-Nr.:sac_1923_3191.b_2Mio_IIKatalog-Nr.:1923_3191.b_2MioErhaltung:II,Erhaltung:IIWert:2 MioProvinz:SachsenPeriode:Hochinflation 1923Ort:Leipzig-Vo.
https://www.gap-banknoten.de/deutsches-notgeld-nach-perioden/hochinflation-1923/52767/essen-altenessen-konsumverein-wohlfahrt-1-mrd-25.8.23?c=230,"Essen-Altenessen, Konsumverein ""Wohlfahrt"", 1 Mrd, 25.8.23","22,00 € *",Artikel-Nr.:rhl_1923_1436.d_1Mrd_IIKatalog-Nr.:1923_1436.d_1MrdErhaltung:II,Erhaltung:IIWert:1 MrdPeriode:Hochinflation 1923Provinz:RheinlandOrt:Essen-Altenessen
https://www.gap-banknoten.de/detail/index/sArticle/138875/sCategory/230,"Ruhla, Braun & Liebetrau, 100 Mio, 12.10.23","18,00 € *",Artikel-Nr.:thue_1923_4671.Ea_100Mio_III-Katalog-Nr.:1923_4671.Ea_100MioErhaltung:III-,Erhaltung:III-Wert:100 MioPeriode:Hochinflation 1923Provinz:ThüringenOrt:Ruhla
https://www.gap-banknoten.de/deutsches-notgeld-nach-perioden/hochinflation-1923/86841/lobberich-j.-l.-de-ball-cie.-1-mrd-27.9.23-kn-4-mm?c=230,"Lobberich, J. L. de Ball & Cie., 1 Mrd, 27.9.23, KN 4 mm","80,00 € *",Artikel-Nr.:rhl_1923_3293.m_1Mrd_III+Katalog-Nr.:1923_3293.m_1MrdErhaltung:III+,Erhaltung:III+Wert:1 MrdPeriode:Hochinflation 1923Provinz:RheinlandOrt:Lobberich
https://www.gap-banknoten.de/deutsches-notgeld-nach-perioden/hochinflation-1923/56333/schoenheide-gemeinde-50-mio-29.9.23?c=230,"Schönheide, Gemeinde, 50 Mio, 29.9.23","15,00 € *",Artikel-Nr.:sac_1923_5031.c_50Mio_IIKatalog-Nr.:1923_5031.c_50MioErhaltung:II,Erhaltung:IIWert:50 MioProvinz:SachsenPeriode:Hochinflation 1923Ort:Schönheide
https://www.gap-banknoten.de/detail/index/sArticle/115072/sCategory/230,"Nassau, Stadt, 500 T, 14.8.23","90,00 € *",Artikel-Nr.:hes_1923_3725.a_500T_IIIKatalog-Nr.:1923_3725.a_500TErhaltung:III,Erhaltung:IIIWert:500 TPeriode:Hochinflation 1923Provinz:HessenOrt:Nassau
https://www.gap-banknoten.de/deutsches-notgeld-nach-perioden/hochinflation-1923/98119/opladen-landkreis-solingen-1-bio-1.11.23-wz.-mauerwerk-ohne-buchstaben?c=230,"Opladen, Landkreis Solingen, 1 Bio, 1.11.23, Wz. Mauerwerk, ohne Buchstaben,","150,00 € *",Artikel-Nr.:rhl_1923_4812.w_1Bio_II+Katalog-Nr.:1923_4812.w_1BioErhaltung:II+,Erhaltung:II+Wert:1 BioPeriode:Hochinflation 1923Provinz:RheinlandOrt:Opladen
https://www.gap-banknoten.de/detail/index/sArticle/127228/sCategory/230,"Nordenham, MIDGARD, 2 Mio, 8.8.23, Wz. Parkettmuster","40,00 € *",Artikel-Nr.:han_1923_3949.k_2Mio_IIKatalog-Nr.:1923_3949.k_2MioErhaltung:II,Erhaltung:IIWert:2 MioPeriode:Hochinflation 1923Provinz:HannoverOrt:Nordenham
https://www.gap-banknoten.de/deutsches-notgeld-nach-perioden/hochinflation-1923/103849/kirchheim-teck-amtskoerperschaft-5-mrd-30.10.23-fus.-nestel-14-mm?c=230,"Kirchheim-Teck, Amtskörperschaft, 5 Mrd, 30.10.23, FUS. Nestel 14 mm","65,00 € *",Artikel-Nr.:wtb_1923_2650.c_5Mrd_II+Katalog-Nr.:1923_2650.c_5MrdErhaltung:II+,Wert:5 MrdErhaltung:II+Periode:Hochinflation 1923Provinz:WürttembergOrt:Kirchheim-Teck
https://www.gap-banknoten.de/detail/index/sArticle/147451/sCategory/230,"Köln, Braunkohlen-Syndikat, 10 Mio, 1.8.23, Serie A","28,00 € *",Artikel-Nr.:rhl_1923_2696.aA_10Mio_IKatalog-Nr.:1923_2696.aA_10MioErhaltung:I,Erhaltung:IWert:10 MioPeriode:Hochinflation 1923Provinz:RheinlandOrt:Köln
https://www.gap-banknoten.de/detail/index/sArticle/143996/sCategory/230,"Mülheim, Stadt, 100 T, 14.7.23, ohne KN","40,00 € *",Artikel-Nr.:rhl_1923_3637.aM_100T_IKatalog-Nr.:1923_3637.aM_100TErhaltung:I,Erhaltung:IWert:100 TPeriode:Hochinflation 1923Provinz:RheinlandOrt:Mülheim
https://www.gap-banknoten.de/deutsches-notgeld-nach-perioden/hochinflation-1923/88295/biberach-franz-jauch-50-mrd-5.11.23-wellenrahmen-nach-innen?c=230,"Biberach, Franz Jauch, 50 Mrd, 5.11.23, Wellenrahmen nach innen","30,00 € *",Artikel-Nr.:wtb_1923_0401.2_50Mrd_III+Katalog-Nr.:1923_0401.2_50MrdErhaltung:III+,Wert:50 MrdErhaltung:III+Periode:Hochinflation 1923Provinz:WürttembergOrt:Biberach
https://www.gap-banknoten.de/detail/index/sArticle/120978/sCategory/230,"Murnau, Bankhaus Kapfer, 5 Bio, 15.12.23, n.i.K","180,00 € *",Artikel-Nr.:bay_1923_3699.wwA_5Bio_IIKatalog-Nr.:1923_3699.wwA_5BioErhaltung:II,Erhaltung:IIWert:5 BioProvinz:BayernPeriode:Hochinflation 1923Ort:Murnau
https://www.gap-banknoten.de/detail/index/sArticle/112346/sCategory/230,"Frankfurt an der Oder, Reichsbahndirektion, 100 Mrd, 3.11.23","70,00 € *",Artikel-Nr.:brbg_1923_0009.04_100Mrd_IIIKatalog-Nr.:1923_0009.04_100MrdErhaltung:III,Erhaltung:IIIWert:100 MrdProvinz:BrandenburgPeriode:Hochinflation 1923Ort:Frankfurt an der Oder
https://www.gap-banknoten.de/detail/index/sArticle/115714/sCategory/230,"Schwerin, Staatsministerium, 5 Mio, 22.8.23, No KN rot, KN 6-stellig","20,00 € *",Artikel-Nr.:mbg_1923_3491.e_5Mio_I-Katalog-Nr.:1923_3491.e_5MioErhaltung:I-,Erhaltung:I-Wert:5 MioPeriode:Hochinflation 1923Provinz:MecklenburgOrt:Schwerin
https://www.gap-banknoten.de/deutsches-notgeld-nach-perioden/hochinflation-1923/98956/herbrechtingen-gemeinde-1-bio-26.10.23?c=230,"Herbrechtingen, Gemeinde, 1 Bio, 26.10.23","75,00 € *",Artikel-Nr.:wtb_1923_2325.d_1Bio_II+Katalog-Nr.:1923_2325.d_1BioErhaltung:II+,Erhaltung:II+Wert:1 BioPeriode:Hochinflation 1923Provinz:WürttembergOrt:Herbrechtingen
https://www.gap-banknoten.de/detail/index/sArticle/129529/sCategory/230,"Warburg, Kreis- u. Stadtsparkasse, 5 Mio, 20.8.23","30,00 € *",Artikel-Nr.:wfl_1923_5461.f_5Mio_IIIKatalog-Nr.:1923_5461.f_5MioErhaltung:III,Erhaltung:IIIWert:5 MioProvinz:WestfalenPeriode:Hochinflation 1923Ort:Warburg
https://www.gap-banknoten.de/deutsches-notgeld-nach-perioden/hochinflation-1923/52066/aachen-stadt-u.-landkreis-50-mio-20.7.23-kn-3-5-mm-ausgabe-b?c=230,"Aachen, Stadt- u. Landkreis, 50 Mio, 20.7.23, № KN 3,5 mm, Ausgabe B","3,00 € *",Artikel-Nr.:rhl_1923_0001.b_50Mio_IKatalog-Nr.:1923_0001.b_50MioErhaltung:I,Erhaltung:IWert:50 MioPeriode:Hochinflation 1923Provinz:RheinlandOrt:Aachen
https://www.gap-banknoten.de/detail/index/sArticle/130710/sCategory/230,"Frankfurt am Main, Reichsbahndirektion, 50 Mrd, Wz überdeckte Kreise","8,00 € *",Artikel-Nr.:hes_1923_0008.09b_50Mrd_IIKatalog-Nr.:1923_0008.09b_50MrdErhaltung:II,Erhaltung:IIWert:50 MrdPeriode:Hochinflation 1923Provinz:HessenOrt:Frankfurt am Main
https://www.gap-banknoten.de/detail/index/sArticle/115048/sCategory/230,"Limburg, Kreis und Magistrat, 50 Mio, 15.8.23, Druck schwarz, Udr rosa,","25,00 € *",Artikel-Nr.:hes_1923_3278.e_50Mio_IIIKatalog-Nr.:1923_3278.e_50MioErhaltung:III,Erhaltung:IIIWert:50 MioPeriode:Hochinflation 1923Provinz:HessenOrt:Limburg
https://www.gap-banknoten.de/detail/index/sArticle/121193/sCategory/230,"Schwarzenbach, Stadtkämmerei, 1 Mrd, 23.10.23, Üdr. auf 5 Mio","85,00 € *",Artikel-Nr.:bay_1923_5074.k_1Mrd_IIIKatalog-Nr.:1923_5074.k_1MrdErhaltung:III,Erhaltung:IIIWert:1 MrdProvinz:BayernPeriode:Hochinflation 1923Ort:Schwarzenbach
https://www.gap-banknoten.de/deutsches-notgeld-nach-perioden/hochinflation-1923/53650/oberhausen-gutehoffnungshuette-5-mrd-26.10.23-udr.-roetlich?c=230,"Oberhausen, Gutehoffnungshütte, 5 Mrd, 26.10.23, Udr. rötlich","45,00 € *",Artikel-Nr.:rhl_1923_4021.aa_5Mrd_IIIKatalog-Nr.:1923_4021.aa_5MrdErhaltung:III,Erhaltung:IIIWert:5 MrdPeriode:Hochinflation 1923Provinz:RheinlandOrt:Oberhausen
https://www.gap-banknoten.de/deutsches-notgeld-nach-perioden/hochinflation-1923/61564/waldsee-amtskoerperschaft-50-mrd-31.10.23?c=230,"Waldsee, Amtskörperschaft, 50 Mrd, 31.10.23","45,00 € *",Artikel-Nr.:wtb_1923_5430_50Mrd_IIIKatalog-Nr.:1923_5430_50MrdErhaltung:III,Erhaltung:IIIWert:50 MrdPeriode:Hochinflation 1923Provinz:WürttembergOrt:Waldsee
https://www.gap-banknoten.de/deutsches-notgeld-nach-perioden/hochinflation-1923/100451/nuertingen-franz-entress-100-t-20.8.23?c=230,"Nürtingen, Franz Entress!)""§, 100 T, 20.8.23","150,00 € *",Artikel-Nr.:wtb_1923_4002.d_100T_II-Katalog-Nr.:1923_4002.d_100TErhaltung:II-,Erhaltung:II-Wert:100 TPeriode:Hochinflation 1923Provinz:WürttembergOrt:Nürtingen
https://www.gap-banknoten.de/deutsches-notgeld-nach-perioden/hochinflation-1923/56034/oelsnitz-stadtgirokasse-200-mio-24.9.23?c=230,"Oelsnitz, Stadtgirokasse, 200 Mio, 24.9.23","55,00 € *",Artikel-Nr.:sac_1923_4102.e_200Mio_IIIKatalog-Nr.:1923_4102.e_200MioErhaltung:III,Erhaltung:IIIProvinz:SachsenPeriode:Hochinflation 1923Wert:200 MioOrt:Oelsnitz
https://www.gap-banknoten.de/detail/index/sArticle/121287/sCategory/230,"Wallersdorf, Gemeinde, 20 Mrd, Okt. 23","20,00 € *",Artikel-Nr.:bay_1923_5438.b_20Mrd_I-Katalog-Nr.:1923_5438.b_20MrdErhaltung:I-,Erhaltung:I-Wert:20 MrdProvinz:BayernPeriode:Hochinflation 1923Ort:Wallersdorf
https://www.gap-banknoten.de/detail/index/sArticle/113373/sCategory/230,"Erfurt, Reichsbahndirektion, 500 Mio, 22.9.23","9,00 € *",Artikel-Nr.:prs_1923_0007.06_500Mio_IIKatalog-Nr.:1923_0007.06_500MioErhaltung:II,Erhaltung:IIWert:500 MioProvinz:Provinz SachsenPeriode:Hochinflation 1923Ort:Erfurt
https://www.gap-banknoten.de/deutsches-notgeld-nach-perioden/hochinflation-1923/55416/grossschoenau-adca-10-mio-15.8.23?c=230,"Großschönau, ADCA, 10 Mio, 15.8.23","120,00 € *",Artikel-Nr.:sac_1923_1968.b_10Mio_III+Katalog-Nr.:1923_1968.b_10MioErhaltung:III+,Erhaltung:III+Wert:10 MioProvinz:SachsenPeriode:Hochinflation 1923Ort:Großschönau
https://www.gap-banknoten.de/deutsches-notgeld-nach-perioden/hochinflation-1923/57579/liebau-stadt-1-mio-10.8.23-kn-5-4-mm?c=230,"Liebau, Stadt, 1 Mio, 10.8.23, KN 5,4 mm","30,00 € *",Artikel-Nr.:sln_1923_3259.a_1Mio_IIIKatalog-Nr.:1923_3259.a_1MioErhaltung:III,Erhaltung:IIIWert:1 MioPeriode:Hochinflation 1923Provinz:SchlesienOrt:Liebau
https://www.gap-banknoten.de/deutsches-notgeld-nach-perioden/hochinflation-1923/55218/gersdorf-girokasse-20-mrd-25.10.23?c=230,"Gersdorf, Girokasse, 20 Mrd, 25.10.23","120,00 € *",Artikel-Nr.:sac_1923_1750.d_20Mrd_IIIKatalog-Nr.:1923_1750.d_20MrdErhaltung:III,Erhaltung:IIIWert:20 MrdProvinz:SachsenPeriode:Hochinflation 1923Ort:Gersdorf
https://www.gap-banknoten.de/deutsches-notgeld-nach-perioden/hochinflation-1923/103972/schorndorf-stadt-500-t-1.9.23-1-hu?c=230,"Schorndorf, Stadt, 500 T, 1.9.23, 1 HU","35,00 € *",Artikel-Nr.:wtb_1923_5041.a_500T_IKatalog-Nr.:1923_5041.a_500TErhaltung:I,Erhaltung:IWert:500 TPeriode:Hochinflation 1923Provinz:WürttembergOrt:Schorndorf
https://www.gap-banknoten.de/deutsches-notgeld-nach-perioden/hochinflation-1923/100366/dresden-commerz-und-privatbank-1-mio-11.8.23-auf-deutsche-bank-depositenkasse-radeberg?c=230,"Dresden, Commerz- und Privatbank, 1 Mio, 11.8.23; auf ""Deutsche Bank Depositenkasse Radeberg""","220,00 € *",Artikel-Nr.:sac_1923_1078.A_1Mio_III-Katalog-Nr.:1923_1078.A_1MioErhaltung:III-,Wert:1 MioErhaltung:III-Provinz:SachsenPeriode:Hochinflation 1923Ort:Dresden
https://www.gap-banknoten.de/deutsches-notgeld-nach-perioden/hochinflation-1923/53914/ruenderoth-geschaeftsbuecherfabrik-500-t-2.8.23-mit-rotem-aufdruck-nur-zur-verrechnung?c=230,"Ründeroth, Geschäftsbücherfabrik, 500 T, 2.8.23, mit rotem Aufdruck ""Nur zur Verrechnung""","50,00 € *",Artikel-Nr.:rhl_1923_4665.b_500T_III+Katalog-Nr.:1923_4665.b_500TErhaltung:III+,Wert:500 TErhaltung:III+Periode:Hochinflation 1923Provinz:RheinlandOrt:Ründeroth
https://www.gap-banknoten.de/deutsches-notgeld-nach-perioden/hochinflation-1923/82259/hagen-stadt-und-landkreis-5-mio-13.8.23-wz.-wellen-kn-6-s?c=230,"Hagen, Stadt- und Landkreis, 5 Mio, 13.8.23, Wz. Wellen, KN 6*s","6,00 € *",Artikel-Nr.:wfl_1923_2039.c_5Mio_II+Katalog-Nr.:1923_2039.c_5MioErhaltung:II+,Wert:5 MioErhaltung:II+Provinz:WestfalenPeriode:Hochinflation 1923Ort:Hagen
https://www.gap-banknoten.de/detail/index/sArticle/107191/sCategory/230,"Lauterberg, Magistrat, 500 T, 13.8.23","50,00 € *",Artikel-Nr.:han_1923_2970.a_500T_II-Katalog-Nr.:1923_2970.a_500TErhaltung:II-,Erhaltung:II-Wert:500 TPeriode:Hochinflation 1923Provinz:HannoverOrt:Lauterberg
https://www.gap-banknoten.de/detail/index/sArticle/121166/sCategory/230,"Scheinfeld, Stadt, 100 Mrd, 5.11.23","80,00 € *",Artikel-Nr.:bay_1923_4952.b_100Mrd_IIIKatalog-Nr.:1923_4952.b_100MrdErhaltung:III,Erhaltung:IIIWert:100 MrdProvinz:BayernPeriode:Hochinflation 1923Ort:Scheinfeld
https://www.gap-banknoten.de/detail/index/sArticle/147377/sCategory/230,"Obernkirchen, Gesamtbergamt, 100 Mrd, 26.10.23","22,00 € *",Artikel-Nr.:hes_1923_4048.a_100Mrd_III+Katalog-Nr.:1923_4048.a_100MrdErhaltung:III+,Wert:100 MrdErhaltung:III+Periode:Hochinflation 1923Provinz:HessenOrt:Obernkirchen
https://www.gap-banknoten.de/deutsches-notgeld-nach-perioden/hochinflation-1923/82132/rotthausen-bergwerk-ges.-dahlbusch-5-mio-15.8.23-wz-hammerschild-udr.-richtig-stehend?c=230,"Rotthausen, Bergwerk Ges. Dahlbusch, 5 Mio, 15.8.23, Wz Hammerschild, Udr. richtig stehend","8,00 € *",Artikel-Nr.:rhl_1923_4652.a_5Mio_IIKatalog-Nr.:1923_4652.a_5MioErhaltung:II,Erhaltung:IIWert:5 MioPeriode:Hochinflation 1923Provinz:RheinlandOrt:Rotthausen
https://www.gap-banknoten.de/deutsches-notgeld-nach-perioden/hochinflation-1923/55456/hainichen-g.f.leonhardt-5-mio-21.8.23-scheck-auf-commerz-u.-privatbank?c=230,"Hainichen, G.F.Leonhardt, 5 Mio, 21.8.23, Scheck auf Commerz- u. Privatbank","85,00 € *",Artikel-Nr.:sac_1923_2074.d_5Mio_IIIKatalog-Nr.:1923_2074.d_5MioErhaltung:III,Erhaltung:IIIWert:5 MioProvinz:SachsenPeriode:Hochinflation 1923Ort:Hainichen
https://www.gap-banknoten.de/detail/index/sArticle/142382/sCategory/230,"Altona, Reichsbahndirektion, 500 Mrd, 5.11.23, Wz Wellenbündel, D № KN","20,00 € *",Artikel-Nr.:slho_1923_0001.22aD_500Mrd_I-Katalog-Nr.:1923_0001.22aD_500MrdErhaltung:I-,Erhaltung:I-Wert:500 MrdProvinz:Schleswig-HolsteinPeriode:Hochinflation 1923Ort:Altona
https://www.gap-banknoten.de/detail/index/sArticle/118678/sCategory/230,"Königsberg, Stadt, 200 Mio, 19.9.23, KN 4,8 mm","30,00 € *",Artikel-Nr.:owp_1923_2763.i_200Mio_IIIKatalog-Nr.:1923_2763.i_200MioErhaltung:III,Erhaltung:IIIPeriode:Hochinflation 1923Wert:200 MioProvinz:Ost- und WestpreussenOrt:Königsberg
https://www.gap-banknoten.de/deutsches-notgeld-nach-perioden/hochinflation-1923/103940/saulgau-stadtpflege-5-mio-18.9.23?c=230,"Saulgau, Stadtpflege, 5 Mio, 18.9.23","20,00 € *",Artikel-Nr.:wtb_1923_4721.d_5Mio_I-Katalog-Nr.:1923_4721.d_5MioErhaltung:I-,Erhaltung:I-Wert:5 MioPeriode:Hochinflation 1923Provinz:WürttembergOrt:Saulgau
https://www.gap-banknoten.de/deutsches-notgeld-nach-perioden/hochinflation-1923/53207/koeln-braunkohlenbergbau-100-mrd-25.10.23-wz.-rheinische-wellen-serie-v?c=230,"Köln, Braunkohlenbergbau, 100 Mrd, 25.10.23, Wz. Rheinische Wellen, Serie V","150,00 € *",Artikel-Nr.:rhl_1923_2695.h_100Mrd_IIIKatalog-Nr.:1923_2695.h_100MrdErhaltung:III,Erhaltung:IIIWert:100 MrdPeriode:Hochinflation 1923Provinz:RheinlandOrt:Köln
https://www.gap-banknoten.de/deutsches-notgeld-nach-perioden/hochinflation-1923/56219/reichenbach-victor-schuster-1-mio-13.8.23-pap.-grauviolett?c=230,"Reichenbach, Victor Schuster, 1 Mio, 13.8.23, Pap. grauviolett","140,00 € *",Artikel-Nr.:sac_1923_4498.P_1Mio_IIIKatalog-Nr.:1923_4498.P_1MioErhaltung:III,Erhaltung:IIIWert:1 MioProvinz:SachsenPeriode:Hochinflation 1923Ort:Reichenbach
https://www.gap-banknoten.de/deutsches-notgeld-nach-perioden/hochinflation-1923/88306/boennigheim-gewerbebank-1-mio-8.8.23?c=230,"Bönnigheim, Gewerbebank, 1 Mio, 8.8.23","120,00 € *",Artikel-Nr.:wtb_1923_0511.a_1Mio_IIKatalog-Nr.:1923_0511.a_1MioErhaltung:II,Erhaltung:IIWert:1 MioPeriode:Hochinflation 1923Provinz:WürttembergOrt:Bönnigheim
https://www.gap-banknoten.de/deutsches-notgeld-nach-perioden/hochinflation-1923/86800/langenberg-stadt-1-mio-10.8.23-kn-gestempelt?c=230,"Langenberg, Stadt, 1 Mio, 10.8.23, KN gestempelt","8,00 € *",Artikel-Nr.:rhl_1923_2897.b_1Mio_II-Katalog-Nr.:1923_2897.b_1MioErhaltung:II-,Wert:1 MioErhaltung:II-Periode:Hochinflation 1923Provinz:RheinlandOrt:Langenberg
https://www.gap-banknoten.de/detail/index/sArticle/120090/sCategory/230,"Nordhausen, Stadt, 5 Mrd, 10.8.23, St. 29 mm mit Punkt","25,00 € *",Artikel-Nr.:prs_1923_3955.fA_5Mrd_IIKatalog-Nr.:1923_3955.fA_5MrdErhaltung:II,Erhaltung:IIWert:5 MrdProvinz:Provinz SachsenPeriode:Hochinflation 1923Ort:Nordhausen
https://www.gap-banknoten.de/deutsches-notgeld-nach-perioden/hochinflation-1923/98824/herrnhut-gemeinde-1-bio-2.11.23-druck-braun-bezahlt?c=230,"Herrnhut, Gemeinde, 1 Bio, 2.11.23; Druck braun; BEZAHLT","30,00 € *",Artikel-Nr.:sac_1923_2349.x_1Bio_IIKatalog-Nr.:1923_2349.x_1BioErhaltung:II,Erhaltung:IIWert:1 BioProvinz:SachsenPeriode:Hochinflation 1923Ort:Herrnhut
https://www.gap-banknoten.de/detail/index/sArticle/142324/sCategory/230,"Thalheim (Erzgeb.), Bayer & Heinze, 500 T, 14.8.23, Eigenscheck","20,00 € *",Artikel-Nr.:sac_1923_5156.f_500T_II-Katalog-Nr.:1923_5156.f_500TErhaltung:II-,Erhaltung:II-Wert:500 TProvinz:SachsenPeriode:Hochinflation 1923Ort:Thalheim (Erzgeb.)
